Comando,NomeCat,IDProduto,CodProd,NomeProd,Peso,Descricao,DescrLonga,DescrURL,URLTarget,Estoque,EstoqueMinimo,Disponivel,ICMS,Custo,Preco,PrecoProm,PrecoB2B,PrecoB2BProm,DataPromInicio,DataPromFim,Lancamento,EmDestaque,ImagemProd,ImagemDet,ImagemAmp,Adicional1,Adicional2,Adicional3,AdicionalD1,AdicionalD2,AdicionalD3,Cores,OrdemProd,IDProdutoPai,RamoProd,MaisProd,DataVencimento,DiasAvisoVencimento,DiasReposicao,IDParceiroProd,DescrHTM,MetaKeywordsProd,MaxParcelasProd,XMLParcelasProd,CodBarrasProd,Embalavel,IsProdutoGrande,LarguraProd,AlturaProd,ProfundidadeProd,CodVideo,ProdMPN,TitleProd,URLProd,VendaConjunta,MetaDescriptionProd,IDsFiltroItem
"A","BEARCO",5971960,"","",200,"","","",False,30,0,True,0,0,59.9,0,0,0,,,False,False,"","","","129630","","","","","","",0,5971956,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-oficial-do-power-monkey-brazil-20475406","","",""
"A","BEARCO",5971965,"","",200,"","","",False,5,0,True,0,0,59.9,0,0,0,,,False,False,"","","","129848","","","","","","",0,5971956,,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-oficial-do-power-monkey-brazil-46876162","","",""
"A","BEARCO",5821081,"","BEARCO NYLON WEIGHTLIFTING BELT",500,"","Com 12,7 cm de suporte na frente e 7,6 cm na parte de trás, o BEARCO NYLON WEIGHTLIFTING BELT
Segue a forma natural do seu corpo, proporcionando mais cobertura do que a maioria dos cintos de levantamento de peso do mercado. Fino, leve e altamente resistente. Oferece suporte firme para o abdômen e parte inferior das costas durante os mais intensos treinos.

O NYLON WEIGHTLIFTING BELT inclui um sistema de fixação de velcro e uma fivela de tensão de aço, facilitando o ajuste da correia durante a transição dos exercícios de cargas leves para exercícios pesados.

Importante: escolher o cinto de tamanho certo é fundamental para a sua eficácia em seu treino. 

Especificações:

•	Cinto de nylon de 5 ""(12,7 cm) com correia de suporte de 3"" (7,6 cm)
•	Sistema de fixação de velcro ajustável.
•	Fivela de tensão de aço
•	Cor preta

GUIA DE TAMANHO

Cintura: 74 – 86 cm   | Tamanho: P
Cintura: 82 – 93 cm   | Tamanho: M
Cintura: 88 – 109 cm | Tamanho: G
","",False,1,0,True,0,0,199,0,0,0,,,True,True,"cintoPEQUENO.jpg","cintoMEDIO.jpg","cintoGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","bearco-nylon-weightlifting-belt-27141971","","",""
"A","BEARCO",5637764,"","Bermuda Masculina Bearco",200,"","","",False,20,0,True,0,0,100,0,0,0,,,False,False,"bermudaBearcoPEQUENO.jpg","bermudaBearcoMEDIO.jpg","bermudaBearcoGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","bermuda-masculina-bearco-37337893","","",""
"A","BEARCO",5281363,"1085192","Bola Lacrosse - Bearco",150,"","A maneira mais simples de aumentar a mobilidade.

Se há uma coisa que você deve acrescentar a seus equipamentos e acessórios para aumentar a mobilidade , é uma bola de lacrosse. 
É ótimo para romper nós musculares e nos pontos gatilho de difícil acesso.
Use a bola Lacrosse na parte superior do corpo ou em glúteos e panturrilhas, antes ou depois de um treino. Lhe ajudará muito.
","",False,367,0,True,0,0,35,0,28,0,,,False,False,"principal100.JPG","detalhe100.JPG","ampliada100.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","bola-lacrose---bearco-11880130","","",""
"A","BEARCO",5710551,"1085445","Boost - Suplemento de cafeína",100,"","BOOST : SUPLEMENTO DE CAFEÍNA PARA ATLETAS
CONTÉM 120 CÁPSULAS


PRODUTO DESTINADO A AUMENTAR A RESISTÊNCIA FÍSICA AERÓBICA EM EXERCÍCIOS FÍSICOS DE LONGA DURAÇÃO


INGREDIENTES: Mix de cafeína Anidra,  Lubrificante Estearato de Magnésio Vegetal (INS 470 i) e Antiumectante Dióxido de Silício (INS 551). Cápsula: Gelatina, Água Purificada, Dióxido de Titânio (INS 171) e corantes Vermelho Allura AC (INS 129), Vermelho Azorrubina (INS 122) e Amarelo crepúsculo, laca Al (INS 110).

“CADA CÁPSULA CONTÉM 210 MG DE CAFEÍNA”
","",False,489,0,True,0,0,149,119,0,0,24/11/2017,24/11/2017 23:59:00,True,True,"BOSST_pequeno.jpg","boost_MEDIO.jpg","boost_GRANDE.jpg","","","","","","","",0,,7,"",,,0,,"tabela1.HTM","",0,0,,True,False,0,0,0,"","","","em-breve--boost---suplemento-de-cafeina-89391726","","",""
"A","BEARCO",5646728,"","BRAZILIAN GAMES 2015 Feminina",300,"","","",False,1,0,True,0,0,25,18,0,0,05/03/2018,10/03/2018,False,False,"BRAZILIAN15FemPEQUENO.jpg","BRAZILIAN15FemMEDIO.jpg","BRAZILIAN15FemGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","brazilian-games-2015-feminina-53873843","","",""
"A","BEARCO",5646731,"","BRAZILIAN GAMES 2015 Masculina",300,"","","",False,1,0,True,0,0,25,0,0,0,,,False,False,"BRAZILIAN15MasPEQUENO.jpg","BRAZILIAN15MasMEDIO.jpg","BRAZILIAN15MascGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","brazilian-games-2015-masculina-95243471","","",""
"A","BEARCO",5712433,"1085191","BULK - Creatina Monohidratada",310,"","Creatina Monohidratada, da Bearco Nutrition com matéria prima de alta pureza que evita a retenção de liquido, como a maioria das disponíveis no mercado. Está cientificamente comprovado que a suplementação com Creatina aumenta a força,  potência, a hipertrofia de massa muscular e aumenta o glicogênio, dando uma energia explosiva e diminuindo a fadiga, melhorando o seu rendimento.
 
Venha para o nosso time da Bearco Nutrition e entenda Qual o sabor da sua Saúde. 
","",False,478,0,True,0,0,109,89,0,0,24/11/2017,24/11/2017 23:59:00,True,True,"bulk_pequeno.jpg","bulk_MEDIO.jpg","bulk_GRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","em-breve----bulk---creatina-monohidratada-91128176","","",""
"A","BEARCO",5726458,"","Calça Legging Lisa Bearco",500,"","","",False,1,0,True,0,0,89,71,0,0,05/03/2018,10/03/2018,True,True,"leggingPEQ.jpg","leggingMED.jpg","leggingGRD.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","calca-legging-lisa-bearco-7912845","","",""
"A","BEARCO",5726354,"","Calça Moletom Unisex BEARCO",500,"","","",False,1,0,True,0,0,89,0,0,0,,,True,True,"CALCAPEQUENO.jpg","CALCAMEDIO.jpg","CALCAGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","calca-moletom-unisex-bearco-91904848","","",""
"A","BEARCO",5292432,"","Camisa Bearco Sports Fem.",100,"Tecnologia Líquido Modas, camiseta leve, resistente que seca rápido.","","",False,0,0,True,0,0,60,0,49,0,,,False,False,"principal103.JPG","principal105.JPG","ampliada105.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camisa-bearco-sports-fem--31217593","","",""
"A","BEARCO",5292360,"","Camisa Bearco Sports Masc.",100,"Tecnologia Líquido Modas, camiseta leve, resistente que seca rápido.","","",False,0,0,True,0,0,60,0,49,0,,,False,False,"principal102.JPG","detalhe102.JPG","ampliada102.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camisa-bearco-sports-masc--26922244","","",""
"A","BEARCO",5657092,"","Camiseta Bear Mode Fem",200,"","","",False,1,0,True,0,0,60,0,0,0,,,False,False,"FEMbearmodePEQUENO.jpg","FEMbearmodeMEDIO.jpg","FEMbearmodeGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-bear-mode-fem-4092044","","",""
"A","BEARCO",5657109,"","Camiseta Bear Mode Masc",200,"","","",False,1,0,True,0,0,60,0,0,0,,,False,False,"MascBearModePEQUENO.jpg","MascBearModeMEDIO.jpg","MascBearModeGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-bear-mode-masc-97291201","","",""
"A","BEARCO",5471296,"","Camiseta Cinza Bearco",0,"","","",False,2,0,True,0,0,60,0,0,0,,,False,False,"principal375.JPG","detalhe375.JPG","ampliada375.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-cinza-bearco-75869387","","",""
"A","BEARCO",5756878,"","Camiseta Feminina BEARCO Azul",200,"","","",False,0,0,True,0,0,60,0,0,0,,,True,True,"FEMazulPEQUENO.jpg","FEMazulMEDIO.jpg","FEMazulGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-feminina-bearco-azul-91834658","","",""
"A","BEARCO",5756882,"","Camiseta Feminina BEARCO Branca",200,"","","",False,0,0,True,0,0,60,0,0,0,,,True,True,"FEMbrancoPEQUENOjpg.jpg","FEMbrancoMEDIO.jpg","FEMbrancoGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-feminina-bearco-branca-47535342","","",""
"A","BEARCO",5756915,"","Camiseta Feminina BEARCO Preta",200,"","","",False,0,0,True,0,0,60,0,0,0,,,True,True,"FEMPretoPEQUENOjpg.jpg","FEMPretoMEDIO.jpg","FEMPretoGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-feminina-bearco-preta-1427860","","",""
"A","BEARCO",5756931,"","Camiseta Feminina BEARCO Verde",200,"","","",False,0,0,True,0,0,60,0,0,0,,,False,False,"FEMverdePEQUENO.jpg","FEMverdeMEDIO.jpg","FEMverdeGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-feminina-bearco-verde-58373660","","",""
"A","BEARCO",5646082,"","Camiseta Feminina Brazilian Games Azul ",300,"","","",False,1,0,True,0,0,25,0,0,0,,,False,False,"BRAZILIAN16FemPEQUENO.jpg","BRAZILIAN16FemMEDIO.jpg","BRAZILIAN16FemGRANDEee.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-feminina-brazilian-games-azul-78722781","","",""
"A","BEARCO",5646100,"","Camiseta Feminina Brazilian Games Verde",300,"","","",False,1,0,True,0,0,25,0,0,0,,,False,False,"BRAZILIANVERDE16FemPEQUENO.jpg","BRAZILIANVERDE16FemMEDIO.jpg","BRAZILIANVERDE16FemGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-feminina-brazilian-games-verde-31443423","","",""
"A","BEARCO",5627645,"","Camiseta Jason Khalipa Feminina",200,"","Em apoio a família de Jason Khalipa e sua filhinha Ava, nós da equipe Progenex disponibilizamos as camisetas que seriam vendidas exclusivamente no Seminário Box To Business, á venda. O objetivo das vendas é doar os lucros para o GRAAC como ato simbólico de nosso apoio a família de Khalipa.  #forçaAva #getBetterSoonAva","",False,0,0,True,0,0,69,0,0,0,,,False,False,"khalipaPEQUENO.jpg","khalipaMEDIO.jpg","khalipaGRAMDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-jason-khalipa-feminina-10694522","","",""
"A","BEARCO",5627683,"","Camiseta Jason Khalipa Masulina",200,"","Em apoio a família de Jason Khalipa e sua filhinha Ava, nós da equipe Progenex disponibilizamos as camisetas que seriam vendidas exclusivamente no Seminário Box To Business, á venda. O objetivo das vendas é doar os lucros para o GRAAC como ato simbólico de nosso apoio a família de Khalipa.  #forçaAv
a #getBetterSoonAva","",False,0,0,True,0,0,69,0,0,0,,,False,False,"khalipaMasPEQUENO.jpg","khalipaMasMEDIO.jpg","khalipaMasCGRAMDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-jason-khalipa-masulina-59847659","","",""
"A","BEARCO",5756853,"","Camiseta Masculina BEARCO Azul",200,"","","",False,0,0,True,0,0,60,0,0,0,,,False,False,"MASCazulPEQUENO.jpg","MASCazulMEDIO.jpg","MASCazulGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-masculina-bearco-azul-88062685","","",""
"A","BEARCO",5756860,"","Camiseta Masculina BEARCO Branca",200,"","","",False,0,0,True,0,0,60,0,0,0,,,False,False,"MASCbrancaPEQUENO.jpg","MASCbrancaMEDIO.jpg","MASCbrancaGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-masculina-bearco-branca-43359011","","",""
"A","BEARCO",5756865,"","Camiseta Masculina BEARCO Camuflada Preta",200,"","","",False,1,0,True,0,0,60,0,0,0,,,False,False,"MASCcamufladoPretoPEQUENO.jpg","MASCcamufladoPretoMEDIO.jpg","MASCcamufladoPretoGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-masculina-bearco-camuflada-preta-877017","","",""
"A","BEARCO",5756897,"","Camiseta Masculina BEARCO Camuflada Verde",0,"","","",False,0,0,True,0,0,0,0,0,0,,,True,True,"MASCcamufladoVerdePEQUENO.jpg","MASCcamufladoVerdeMEDIO.jpg","MASCcamufladoVerdeGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-masculina-bearco-camuflada-verde-4998416","","",""
"A","BEARCO",5756841,"","Camiseta Masculina BEARCO Preta",200,"","","",False,1,0,True,0,0,60,0,0,0,,,True,True,"MASCamareloPEQUENO.jpg","MASCamareloMEDIO.jpg","MASCamareloGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-masculina-bearco-preta-71526736","","",""
"A","BEARCO",5756873,"","Camiseta Masculina BEARCO verde",200,"","","",False,1,0,True,0,0,60,0,0,0,,,False,False,"MASCverdePEQUENO.jpg","MASCverdeMEDIO.jpg","MASCverdeGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-masculina-bearco-verde-89828127","","",""
"A","BEARCO",5646088,"","Camiseta Masculina Brazilian Games Azul",300,"","","",False,1,0,True,0,0,25,0,0,0,,,False,False,"BRAZILIAN16MascPEQUENO.jpg","BRAZILIAN16MascMEDIO.jpg","BRAZILIAN16MascGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-masculina-brazilian-games-azul-95182436","","",""
"A","BEARCO",5646724,"","Camiseta Masculina Brazilian Games Verde",300,"","","",False,1,0,True,0,0,25,0,0,0,,,False,False,"BRAZILIANVERDE16MascPEQUENO.jpg","BRAZILIANVERDE16MascMEDIO.jpg","BRAZILIANVERDE16MascGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-masculina-brazilian-games-verde-22224063","","",""
"A","BEARCO",5971956,"","Camiseta Oficial do Power Monkey Brazil",0,"","O lucro da venda das camisetas será em benefício da Fundação Eye Care.","",False,0,0,True,0,0,59.9,0,0,0,,,True,True,"PWPequeno.jpg","PWMedio.jpg","PWgrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-oficial-do-power-monkey-brazil-96415346","","",""
"A","BEARCO",5972250,"","Camiseta Oficial do Power Monkey Brazil Fem.",200,"","O lucro da venda das camisetas será em benefício da Fundação Eye Care.","",False,1,0,True,0,0,59.9,47.9,0,0,05/03/2018,10/03/2018,True,True,"PWFpequeno.jpg","PWFmedio.jpg","PWFgrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-oficial-do-power-monkey-brazil-fem--61025637","","",""
"A","BEARCO",5805352,"","Camiseta Unicórnio",300,"","","",False,1,0,True,0,0,69,47.9,0,0,05/03/2018,10/03/2018,True,True,"unicornioPEQUENO.jpg","unicornioMEDIO.jpg","unicornioGRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","camiseta-unicornio-80408877","","",""
"A","BEARCO",5593687,"","Chaveiro Mini Bumper",100,"","Agora é possivel carregar o seu esporte junto com você por onde quer que esteja. – feito em borracha maciça – gravura em alto relevo e cor vibrante – miniatura idêntica as anilhas – possibilidade de encaixe na barra – durabilidade e estética.
 

CARACTERÍSTICAS:


Fabricado em borracha maciça

Logo em alto relevo","",False,0,0,True,0,0,20,0,0,0,,,False,False,"ch1.jpg","ch2.jpg","ch3.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","chaveiro-mini-bumper-59914797","","",""
"A","BEARCO",5892619,"","Coqueteleira Azul BEARCO 600ml 2 compartimentos",400,"","Coqueteleira Bearco 600ml com dois compartimentos e mola.

Para você levar seus suplementos favoritos até onde a próxima aventura te levar!","",False,75,0,True,0,0,39,0,0,0,,,True,True,"coqueteleiraAzulPEQUENO.jpg","coqueteleiraAzulMEDIO.jpg","coqueteleiraAzulGrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","coqueteleira-azul-bearco-600ml-2-compartimentos-94163149","","",""
"A","BEARCO",5695427,"1085206","Coqueteleira BEARCO 500ml - 3 Doses",150,"","A Coqueteleira de 3 DOSES é o produto ideal para acompanhar sua rotina de treinos e transportar sua suplementação diária em um só lugar.

Modelo: 3 DOSES
Medidas: 22 x 10 cm (A x L)
Capacidade: Copo de 500ml com Compartimento de Pó e Cápsula.
Acessórios: Mola, rede e Chaveiro.
","",False,182,0,True,0,0,30,0,0,0,,,False,False,"coqueteleira_bearco_PEQUENO.jpg","coqueteleira_bearco_MEDIO.jpg","coqueteleira_bearco_GRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","coqueteleira-bearco-500ml---3-doses-82149905","","",""
"A","BEARCO",5892587,"","Coqueteleira Branca BEARCO 600ml 2 compartimentos",400,"","Coqueteleira Bearco 600ml com dois compartimentos e mola.

Para você levar seus suplementos favoritos até aonde a próxima aventura te levar!","",False,75,0,True,0,0,39,0,0,0,,,True,True,"coqueteleiraBrancaPEQUENO.jpg","coqueteleiraBrancaMEDIO.jpg","coqueteleiraBrancaGrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","coqueteleira-branca-bearco-600ml-2-compartimentos-91491335","","",""
"A","BEARCO",5892627,"","Coqueteleira Preto BEARCO 600ml 2 compartimentos",400,"","Coqueteleira Bearco 600ml com dois compartimentos e mola.

Para você levar seus suplementos favoritos até onde a próxima aventura te levar!","",False,72,0,True,0,0,39,0,0,0,,,True,True,"coqueteleiraPretaPEQUENO.jpg","coqueteleiraPretaMEDIO.jpg","coqueteleiraPretaGrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","coqueteleira-preto-bearco-600ml-2-compartimentos-50245303","","",""
"A","BEARCO",5892614,"","Coqueteleira Rosa BEARCO 600ml 2 compartimentos",400,"","Coqueteleira Bearco 600ml com dois compartimentos e mola.

Para você levar seus suplementos favoritos até onde a próxima aventura te levar!","",False,75,0,True,0,0,39,0,0,0,,,True,True,"coqueteleiraRosaPEQUENO.jpg","coqueteleiraRosaMEDIO.jpg","coqueteleiraRosaGrande.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","coqueteleira-rosa-bearco-600ml-2-compartimentos-75812930","","",""
"A","BEARCO",5256229,"1085444","Corda Rápida - Bearco",100,"Corda Rápida - Bearco","","",False,425,0,True,0,0,99,0,79.2,0,,,False,False,"principal35.JPG","detalhe35.JPG","ampliada35.JPG","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","corda-rapida---bearco-75597781","","",""
"A","BEARCO",5529832,"1085227","Elastico Vermelho Resistência LEVE",300,"","Banda elásticas de alta qualidade. Resistência LEVE","",False,52,0,True,0,0,99,0,0,0,,,False,False,"band-bearco-PEQUENO.jpg","band-bearco-MEDIO.jpg","band-bearco-GRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","elastico-vermelho-resistencia-extra-leve-45951480","","",""
"A","BEARCO",5712436,"1085188","Excel - bcaa (sabor LIMÃO)",220,"","O BCAA da Bearco Nutrition. Tem 2400 mg por dose com a maioria dos aminoácidos presentes na musculatura. A sua suplementação tem  função anabólica, anticatabólica e de minimização do dano muscular. O EXCEL tem uma maior concentração de Leucina que os aminoácidos disponíveis no mercado, facilitando ainda mais a absorção de proteínas. 

Venha para o nosso time da Bearco Nutrition e entenda Qual o sabor da sua Saúde. 
","",False,137,0,True,0,0,159,129,0,0,24/11/2017,24/11/2017 23:59:00,True,True,"excelLIMAO_PEQUENO.jpg","excelLIMAO_MEDIO.jpg","excelLIMAO_GRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","em-breve----ecxel--sabor-limao--36390323","","",""
"A","BEARCO",5712437,"1085189","Excel - bcaa (sabor Natural)",210,"","O BCAA da Bearco Nutrition. Tem 2400 mg por dose com a maioria dos aminoácidos presentes na musculatura. A sua suplementação tem  função anabólica, anticatabólica e de minimização do dano muscular. O EXCEL tem uma maior concentração de Leucina que os aminoácidos disponíveis no mercado, facilitando ainda mais a absorção de proteínas. 

Venha para o nosso time da Bearco Nutrition e entenda Qual o sabor da sua Saúde. 
","",False,195,0,True,0,0,159,129,0,0,24/11/2017,24/11/2017 23:59:00,True,True,"excellNATURAL_PEQUENO.jpg","excelNATURAL_MEDIO.jpg","excelNATURAL_GRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","em-breve---excel---bcaa--sabor-natural--59853762","","",""
"A","BEARCO",5712435,"1085187","Excel - bcaa (sabor UVA)",220,"","O BCAA da Bearco Nutrition. Tem 2400 mg por dose com a maioria dos aminoácidos presentes na musculatura. A sua suplementação tem  função anabólica, anticatabólica e de minimização do dano muscular. O EXCEL tem uma maior concentração de Leucina que os aminoácidos disponíveis no mercado, facilitando ainda mais a absorção de proteínas. 

Venha para o nosso time da Bearco Nutrition e entenda Qual o sabor da sua Saúde. 
","",False,192,0,True,0,0,159,129,0,0,24/11/2017,24/11/2017 23:59:00,True,True,"excelUVA_PEQUENO.jpg","excelUVA_MEDIO.jpg","exceUVA_GRANDE.jpg","","","","","","","",0,,7,"",,,0,,"","",0,0,,True,False,0,0,0,"","","","em-breve----ecxel--sabor-uva--29502505","","",""
